RingId,Name,Age,Type,Color,Status,ForSale
AUTO5994,Bird5994,13,Owl,Blue,Sold,False
AUTO5995,Bird5995,3,Parrot,Red,Sold,True
AUTO5996,Bird5996,15,Cockatiel,White,Quarantine,True
AUTO5997,Bird5997,12,Cockatiel,Blue,In Aviary,False
AUTO5998,Bird5998,19,Cockatiel,Black,Quarantine,True
AUTO5999,Bird5999,1,Eagle,Black,In Aviary,False
AUTO6000,Bird6000,1,Owl,Yellow,In Aviary,False
AUTO6001,Bird6001,15,Parrot,Blue,Quarantine,True
AUTO6002,Bird6002,17,Parrot,Green,In Aviary,False
AUTO6003,Bird6003,16,Finch,Green,Sold,True
AUTO6004,Bird6004,1,Eagle,Red,Quarantine,True
AUTO6005,Bird6005,1,Cockatiel,Green,Sold,False
AUTO6006,Bird6006,18,Parrot,Blue,Quarantine,True
AUTO6007,Bird6007,24,Owl,Black,In Aviary,True
AUTO6008,Bird6008,23,Eagle,Black,Quarantine,False
AUTO6009,Bird6009,6,Finch,Red,Sold,True
AUTO6010,Bird6010,18,Finch,Green,In Aviary,True
AUTO6011,Bird6011,3,Eagle,White,In Aviary,False
AUTO6012,Bird6012,12,Cockatiel,Yellow,Sold,False
AUTO6013,Bird6013,23,Parrot,Red,Sold,True
AUTO6014,Bird6014,22,Eagle,Blue,Sold,False
AUTO6015,Bird6015,20,Owl,Yellow,In Aviary,True
AUTO6016,Bird6016,14,Parrot,White,Sold,True
AUTO6017,Bird6017,21,Cockatiel,Black,Quarantine,False
AUTO6018,Bird6018,2,Parrot,Green,Sold,False
AUTO6019,Bird6019,18,Cockatiel,Green,Quarantine,False
AUTO6020,Bird6020,16,Finch,Red,In Aviary,False
AUTO6021,Bird6021,18,Parrot,Black,Quarantine,True
AUTO6022,Bird6022,3,Finch,Yellow,Sold,True
AUTO6023,Bird6023,10,Eagle,White,Sold,False
AUTO6024,Bird6024,17,Eagle,Yellow,Sold,True
AUTO6025,Bird6025,2,Finch,Green,Sold,True
AUTO6026,Bird6026,24,Finch,Black,Sold,True
AUTO6027,Bird6027,13,Owl,Black,Sold,False
AUTO6028,Bird6028,1,Finch,White,Quarantine,False
AUTO6029,Bird6029,7,Finch,Green,Sold,True
AUTO6030,Bird6030,6,Parrot,Green,Sold,True
AUTO6031,Bird6031,20,Owl,Red,Quarantine,False
AUTO6032,Bird6032,1,Finch,Green,Quarantine,False
AUTO6033,Bird6033,6,Parrot,Green,Sold,False
AUTO6034,Bird6034,8,Parrot,Red,Quarantine,True
AUTO6035,Bird6035,15,Finch,Red,Sold,False
AUTO6036,Bird6036,13,Cockatiel,Yellow,In Aviary,True
AUTO6037,Bird6037,2,Parrot,Black,Sold,True
AUTO6038,Bird6038,7,Finch,Blue,In Aviary,True
AUTO6039,Bird6039,22,Owl,Red,In Aviary,False
AUTO6040,Bird6040,18,Eagle,Yellow,In Aviary,False
AUTO6041,Bird6041,24,Finch,Yellow,Quarantine,True
AUTO6042,Bird6042,15,Cockatiel,Blue,In Aviary,True
AUTO6043,Bird6043,7,Owl,White,Quarantine,True
AUTO6044,Bird6044,13,Owl,Yellow,Sold,True
AUTO6045,Bird6045,7,Cockatiel,White,In Aviary,True
AUTO6046,Bird6046,21,Parrot,Blue,Sold,True
AUTO6047,Bird6047,24,Parrot,Yellow,In Aviary,True
AUTO6048,Bird6048,5,Cockatiel,Green,In Aviary,False
AUTO6049,Bird6049,14,Eagle,Green,Quarantine,True
AUTO6050,Bird6050,18,Finch,Blue,In Aviary,True
AUTO6051,Bird6051,23,Finch,Blue,Sold,True
AUTO6052,Bird6052,22,Finch,Red,Quarantine,True
AUTO6053,Bird6053,5,Owl,Black,In Aviary,False
AUTO6054,Bird6054,21,Owl,White,Sold,True
AUTO6055,Bird6055,9,Owl,Blue,Sold,False
AUTO6056,Bird6056,4,Finch,White,Quarantine,False
AUTO6057,Bird6057,8,Eagle,Green,Quarantine,False
AUTO6058,Bird6058,13,Parrot,Red,Sold,False
AUTO6059,Bird6059,13,Cockatiel,White,In Aviary,False
AUTO6060,Bird6060,2,Finch,Green,In Aviary,True
AUTO6061,Bird6061,15,Finch,Blue,Sold,True
AUTO6062,Bird6062,15,Finch,Red,Sold,False
AUTO6063,Bird6063,7,Parrot,White,Sold,False
AUTO6064,Bird6064,16,Eagle,White,Quarantine,True
AUTO6065,Bird6065,22,Finch,Green,In Aviary,True
AUTO6066,Bird6066,23,Owl,Green,Sold,False
AUTO6067,Bird6067,13,Eagle,Red,Sold,False
AUTO6068,Bird6068,17,Eagle,Green,Sold,True
AUTO6069,Bird6069,1,Cockatiel,White,Sold,True
AUTO6070,Bird6070,21,Parrot,Red,Quarantine,False
AUTO6071,Bird6071,12,Eagle,Blue,Sold,False
AUTO6072,Bird6072,14,Cockatiel,White,Sold,False
AUTO6073,Bird6073,9,Owl,Yellow,Sold,False
AUTO6074,Bird6074,14,Parrot,Black,Sold,True
AUTO6075,Bird6075,7,Owl,Green,Sold,True
AUTO6076,Bird6076,22,Cockatiel,Yellow,In Aviary,True
AUTO6077,Bird6077,1,Eagle,Yellow,Sold,False
AUTO6078,Bird6078,3,Finch,Green,Sold,True
AUTO6079,Bird6079,6,Finch,Yellow,In Aviary,True
AUTO6080,Bird6080,6,Owl,Blue,Sold,True
AUTO6081,Bird6081,2,Parrot,Yellow,Quarantine,False
AUTO6082,Bird6082,15,Finch,Red,In Aviary,True
AUTO6083,Bird6083,5,Parrot,Blue,Sold,True
AUTO6084,Bird6084,24,Cockatiel,Red,Quarantine,False
AUTO6085,Bird6085,13,Parrot,Green,Quarantine,True
AUTO6086,Bird6086,18,Finch,Black,Quarantine,True
AUTO6087,Bird6087,22,Cockatiel,Blue,Quarantine,False
AUTO6088,Bird6088,11,Parrot,Blue,Quarantine,False
AUTO6089,Bird6089,18,Finch,White,In Aviary,False
AUTO6090,Bird6090,2,Cockatiel,Red,Sold,True
AUTO6091,Bird6091,12,Parrot,Blue,Quarantine,False
AUTO6092,Bird6092,1,Owl,Green,Sold,False
AUTO6093,Bird6093,20,Parrot,Blue,In Aviary,False
AUTO6094,Bird6094,13,Cockatiel,Black,Sold,False
AUTO6095,Bird6095,20,Parrot,Black,Sold,False
AUTO6096,Bird6096,10,Owl,Black,Quarantine,False
AUTO6097,Bird6097,12,Finch,Blue,Quarantine,True
AUTO6098,Bird6098,9,Owl,Black,Sold,True
AUTO6099,Bird6099,16,Eagle,Yellow,Sold,False
AUTO6100,Bird6100,4,Eagle,Black,In Aviary,True
AUTO6101,Bird6101,4,Owl,White,Quarantine,True
AUTO6102,Bird6102,22,Owl,Red,Sold,False
AUTO6103,Bird6103,18,Finch,Black,Sold,False
AUTO6104,Bird6104,16,Owl,Green,In Aviary,False
AUTO6105,Bird6105,10,Owl,Yellow,Quarantine,False
AUTO6106,Bird6106,12,Eagle,Green,Quarantine,True
AUTO6107,Bird6107,7,Finch,Blue,In Aviary,False
AUTO6108,Bird6108,22,Parrot,Blue,Quarantine,True
AUTO6109,Bird6109,6,Cockatiel,White,In Aviary,True
AUTO6110,Bird6110,9,Parrot,Red,In Aviary,False
AUTO6111,Bird6111,13,Cockatiel,Green,Sold,True
AUTO6112,Bird6112,4,Cockatiel,Yellow,In Aviary,True
AUTO6113,Bird6113,6,Cockatiel,Green,In Aviary,True
AUTO6114,Bird6114,17,Cockatiel,Red,Sold,True
AUTO6115,Bird6115,6,Owl,Red,Quarantine,False
AUTO6116,Bird6116,24,Parrot,Black,Sold,True
AUTO6117,Bird6117,21,Eagle,Blue,In Aviary,False
AUTO6118,Bird6118,13,Cockatiel,Yellow,Quarantine,False
AUTO6119,Bird6119,17,Owl,Yellow,Quarantine,False
AUTO6120,Bird6120,7,Eagle,White,Sold,False
AUTO6121,Bird6121,21,Parrot,Red,In Aviary,False
AUTO6122,Bird6122,6,Parrot,Blue,Sold,False
AUTO6123,Bird6123,24,Eagle,Red,In Aviary,True
AUTO6124,Bird6124,18,Finch,Red,In Aviary,True
AUTO6125,Bird6125,14,Finch,Yellow,Quarantine,False
AUTO6126,Bird6126,22,Finch,Yellow,In Aviary,True
AUTO6127,Bird6127,10,Cockatiel,White,Quarantine,True
AUTO6128,Bird6128,14,Owl,White,In Aviary,False
AUTO6129,Bird6129,19,Owl,Blue,Quarantine,True
AUTO6130,Bird6130,20,Eagle,Green,Quarantine,True
AUTO6131,Bird6131,1,Cockatiel,Blue,In Aviary,True
AUTO6132,Bird6132,12,Finch,Blue,Quarantine,False
AUTO6133,Bird6133,11,Finch,Red,In Aviary,True
AUTO6134,Bird6134,12,Cockatiel,Red,In Aviary,False
AUTO6135,Bird6135,22,Owl,White,In Aviary,True
AUTO6136,Bird6136,21,Eagle,Black,Quarantine,True
AUTO6137,Bird6137,11,Parrot,Black,Quarantine,True
AUTO6138,Bird6138,14,Parrot,Blue,In Aviary,False
AUTO6139,Bird6139,11,Eagle,Green,Quarantine,False
AUTO6140,Bird6140,1,Finch,Green,Quarantine,True
AUTO6141,Bird6141,1,Cockatiel,Red,In Aviary,False
AUTO6142,Bird6142,19,Eagle,Blue,Quarantine,True
AUTO6143,Bird6143,15,Eagle,Green,In Aviary,True
AUTO6144,Bird6144,20,Owl,Yellow,In Aviary,True
AUTO6145,Bird6145,1,Cockatiel,Black,In Aviary,True
AUTO6146,Bird6146,21,Parrot,White,Quarantine,False
AUTO6147,Bird6147,5,Parrot,Red,Sold,False
AUTO6148,Bird6148,17,Cockatiel,Red,Quarantine,False
AUTO6149,Bird6149,14,Finch,Blue,In Aviary,False
AUTO6150,Bird6150,9,Eagle,Black,Sold,False
AUTO6151,Bird6151,18,Cockatiel,Blue,Sold,False
AUTO6152,Bird6152,23,Eagle,Black,In Aviary,True
AUTO6153,Bird6153,10,Finch,Green,Quarantine,False
AUTO6154,Bird6154,16,Finch,Blue,In Aviary,False
AUTO6155,Bird6155,8,Owl,Green,Sold,False
AUTO6156,Bird6156,1,Parrot,Red,In Aviary,True
AUTO6157,Bird6157,13,Parrot,Black,Sold,True
AUTO6158,Bird6158,6,Owl,Blue,In Aviary,True
AUTO6159,Bird6159,13,Parrot,Yellow,In Aviary,False
AUTO6160,Bird6160,17,Parrot,Green,Quarantine,False
AUTO6161,Bird6161,12,Parrot,Red,Quarantine,True
AUTO6162,Bird6162,21,Owl,Green,Quarantine,False
AUTO6163,Bird6163,20,Eagle,Red,In Aviary,False
AUTO6164,Bird6164,13,Owl,Green,Quarantine,False
AUTO6165,Bird6165,1,Parrot,Blue,Quarantine,True
AUTO6166,Bird6166,24,Cockatiel,Black,Quarantine,True
AUTO6167,Bird6167,9,Owl,Blue,Quarantine,True
AUTO6168,Bird6168,4,Cockatiel,Green,Sold,True
AUTO6169,Bird6169,6,Parrot,Red,Quarantine,True
AUTO6170,Bird6170,10,Eagle,Red,Quarantine,True
AUTO6171,Bird6171,15,Cockatiel,Black,Quarantine,False
AUTO6172,Bird6172,15,Parrot,Green,In Aviary,True
AUTO6173,Bird6173,6,Owl,Black,Sold,True
AUTO6174,Bird6174,4,Parrot,Yellow,In Aviary,False
AUTO6175,Bird6175,19,Eagle,White,Sold,False
AUTO6176,Bird6176,14,Finch,Black,Sold,True
AUTO6177,Bird6177,4,Cockatiel,White,Quarantine,False
AUTO6178,Bird6178,6,Eagle,White,Quarantine,True
AUTO6179,Bird6179,14,Eagle,Yellow,In Aviary,False
AUTO6180,Bird6180,21,Finch,Black,In Aviary,True
AUTO6181,Bird6181,24,Owl,Black,Sold,True
AUTO6182,Bird6182,14,Cockatiel,Blue,Quarantine,False
AUTO6183,Bird6183,15,Finch,Blue,Sold,True
AUTO6184,Bird6184,18,Cockatiel,Blue,Quarantine,False
AUTO6185,Bird6185,18,Finch,Blue,In Aviary,False
AUTO6186,Bird6186,12,Finch,Green,Sold,False
AUTO6187,Bird6187,18,Owl,Black,Quarantine,True
AUTO6188,Bird6188,19,Eagle,Green,Sold,False
AUTO6189,Bird6189,23,Owl,Red,In Aviary,False
AUTO6190,Bird6190,8,Owl,Red,Quarantine,False
AUTO6191,Bird6191,23,Parrot,White,In Aviary,False
AUTO6192,Bird6192,22,Parrot,Blue,Sold,False
AUTO6193,Bird6193,22,Cockatiel,Blue,Quarantine,False
AUTO6194,Bird6194,15,Owl,Red,Sold,False
AUTO6195,Bird6195,14,Eagle,Red,In Aviary,True
AUTO6196,Bird6196,4,Eagle,Red,Quarantine,False
AUTO6197,Bird6197,1,Parrot,White,In Aviary,True
AUTO6198,Bird6198,5,Parrot,White,Quarantine,False
AUTO6199,Bird6199,1,Parrot,Black,Quarantine,True
AUTO6200,Bird6200,22,Owl,Green,In Aviary,True
AUTO6201,Bird6201,8,Finch,Black,Sold,False
AUTO6202,Bird6202,18,Cockatiel,Yellow,Quarantine,True
AUTO6203,Bird6203,16,Parrot,Black,Sold,True
AUTO6204,Bird6204,8,Owl,Blue,In Aviary,False
AUTO6205,Bird6205,20,Parrot,Yellow,In Aviary,True
AUTO6206,Bird6206,2,Owl,Green,Sold,True
AUTO6207,Bird6207,8,Eagle,Blue,Quarantine,False
AUTO6208,Bird6208,3,Finch,Green,Quarantine,True
AUTO6209,Bird6209,3,Parrot,Red,Sold,False
AUTO6210,Bird6210,20,Finch,White,Sold,True
AUTO6211,Bird6211,6,Parrot,Green,Quarantine,False
AUTO6212,Bird6212,20,Eagle,Green,Sold,True
AUTO6213,Bird6213,8,Eagle,Green,Quarantine,False
AUTO6214,Bird6214,9,Eagle,White,Quarantine,False
AUTO6215,Bird6215,5,Cockatiel,Black,Quarantine,False
AUTO6216,Bird6216,17,Cockatiel,Black,Quarantine,False
AUTO6217,Bird6217,24,Cockatiel,Black,Sold,False
AUTO6218,Bird6218,12,Owl,Red,Sold,True
AUTO6219,Bird6219,22,Cockatiel,White,Quarantine,False
AUTO6220,Bird6220,8,Cockatiel,White,Quarantine,False
AUTO6221,Bird6221,10,Owl,Green,Sold,True
AUTO6222,Bird6222,15,Parrot,Red,In Aviary,True
AUTO6223,Bird6223,15,Parrot,Red,Quarantine,False
AUTO6224,Bird6224,8,Parrot,Black,Sold,True
AUTO6225,Bird6225,10,Owl,Blue,In Aviary,False
AUTO6226,Bird6226,10,Eagle,Black,Quarantine,False
AUTO6227,Bird6227,21,Finch,Red,Quarantine,True
AUTO6228,Bird6228,18,Parrot,Green,Quarantine,True
AUTO6229,Bird6229,4,Eagle,Blue,Sold,True
AUTO6230,Bird6230,3,Parrot,Yellow,In Aviary,False
AUTO6231,Bird6231,6,Eagle,Black,In Aviary,False
AUTO6232,Bird6232,23,Parrot,Red,In Aviary,False
AUTO6233,Bird6233,4,Parrot,Black,Quarantine,True
AUTO6234,Bird6234,17,Parrot,Red,In Aviary,True
AUTO6235,Bird6235,22,Parrot,Red,Quarantine,False
AUTO6236,Bird6236,8,Eagle,Blue,Quarantine,True
AUTO6237,Bird6237,9,Parrot,Green,Quarantine,False
AUTO6238,Bird6238,24,Finch,White,Quarantine,False
AUTO6239,Bird6239,3,Finch,Green,Quarantine,True
AUTO6240,Bird6240,11,Parrot,Black,In Aviary,True
AUTO6241,Bird6241,21,Owl,Red,In Aviary,False
AUTO6242,Bird6242,23,Cockatiel,Yellow,Sold,False
AUTO6243,Bird6243,9,Eagle,Black,Quarantine,True
AUTO6244,Bird6244,9,Parrot,Blue,Quarantine,True
AUTO6245,Bird6245,21,Eagle,Green,Quarantine,False
AUTO6246,Bird6246,8,Cockatiel,Yellow,Sold,True
AUTO6247,Bird6247,10,Parrot,Blue,In Aviary,True
AUTO6248,Bird6248,9,Parrot,White,Quarantine,False
AUTO6249,Bird6249,11,Cockatiel,Red,In Aviary,False
AUTO6250,Bird6250,7,Eagle,Green,Quarantine,False
AUTO6251,Bird6251,12,Finch,Blue,In Aviary,True
AUTO6252,Bird6252,13,Cockatiel,Yellow,In Aviary,False
AUTO6253,Bird6253,22,Cockatiel,Blue,In Aviary,True
AUTO6254,Bird6254,6,Owl,Red,Sold,True
AUTO6255,Bird6255,19,Finch,Blue,Quarantine,True
AUTO6256,Bird6256,21,Parrot,Black,Quarantine,True
AUTO6257,Bird6257,15,Owl,Blue,Sold,False
AUTO6258,Bird6258,10,Eagle,Blue,Quarantine,True
AUTO6259,Bird6259,22,Owl,Yellow,In Aviary,True
AUTO6260,Bird6260,23,Eagle,White,In Aviary,False
AUTO6261,Bird6261,13,Parrot,White,Quarantine,False
AUTO6262,Bird6262,10,Cockatiel,Blue,Sold,False
AUTO6263,Bird6263,9,Parrot,Black,Quarantine,True
AUTO6264,Bird6264,15,Finch,Red,Quarantine,False
AUTO6265,Bird6265,3,Parrot,Blue,Sold,False
AUTO6266,Bird6266,16,Finch,Black,Quarantine,True
AUTO6267,Bird6267,2,Owl,White,Quarantine,True
AUTO6268,Bird6268,2,Owl,Red,In Aviary,False
AUTO6269,Bird6269,18,Cockatiel,Black,Sold,False
AUTO6270,Bird6270,7,Cockatiel,Red,Quarantine,True
AUTO6271,Bird6271,12,Parrot,Black,Sold,True
AUTO6272,Bird6272,22,Parrot,Red,Quarantine,False
AUTO6273,Bird6273,15,Parrot,White,Sold,False
AUTO6274,Bird6274,5,Owl,White,Sold,True
AUTO6275,Bird6275,19,Parrot,Black,Quarantine,False
AUTO6276,Bird6276,16,Owl,Blue,In Aviary,False
AUTO6277,Bird6277,16,Eagle,White,Sold,False
AUTO6278,Bird6278,6,Eagle,Green,Sold,False
AUTO6279,Bird6279,12,Owl,Blue,In Aviary,False
AUTO6280,Bird6280,10,Owl,Black,In Aviary,True
AUTO6281,Bird6281,5,Parrot,Green,Sold,True
AUTO6282,Bird6282,6,Eagle,Yellow,Sold,True
AUTO6283,Bird6283,13,Eagle,Black,Quarantine,False
AUTO6284,Bird6284,12,Finch,Yellow,Quarantine,True
AUTO6285,Bird6285,9,Cockatiel,Black,Quarantine,False
AUTO6286,Bird6286,8,Parrot,Green,In Aviary,False
AUTO6287,Bird6287,12,Cockatiel,Green,Sold,False
AUTO6288,Bird6288,1,Parrot,Black,Sold,True
AUTO6289,Bird6289,12,Finch,Yellow,Sold,True
AUTO6290,Bird6290,12,Cockatiel,Blue,In Aviary,True
AUTO6291,Bird6291,18,Cockatiel,Green,Quarantine,True
AUTO6292,Bird6292,24,Eagle,Black,In Aviary,False
AUTO6293,Bird6293,14,Owl,Green,Sold,True
AUTO6294,Bird6294,6,Eagle,Red,Sold,False
AUTO6295,Bird6295,16,Finch,Black,Sold,False
AUTO6296,Bird6296,5,Parrot,Black,Sold,False
AUTO6297,Bird6297,6,Finch,Yellow,Quarantine,False
AUTO6298,Bird6298,20,Eagle,Blue,Quarantine,False
AUTO6299,Bird6299,20,Owl,White,Sold,False
AUTO6300,Bird6300,7,Cockatiel,Black,In Aviary,False
AUTO6301,Bird6301,15,Cockatiel,White,Sold,False
AUTO6302,Bird6302,6,Parrot,Green,Quarantine,True
AUTO6303,Bird6303,22,Cockatiel,Yellow,In Aviary,True
AUTO6304,Bird6304,22,Owl,Yellow,Quarantine,False
AUTO6305,Bird6305,22,Cockatiel,Black,In Aviary,True
AUTO6306,Bird6306,2,Finch,Yellow,In Aviary,False
AUTO6307,Bird6307,17,Owl,Black,Quarantine,False
AUTO6308,Bird6308,17,Eagle,Red,Quarantine,True
AUTO6309,Bird6309,22,Parrot,White,In Aviary,True
AUTO6310,Bird6310,1,Finch,White,Sold,True
AUTO6311,Bird6311,17,Owl,Green,In Aviary,True
AUTO6312,Bird6312,23,Cockatiel,Black,Quarantine,True
AUTO6313,Bird6313,11,Cockatiel,Blue,Quarantine,False
AUTO6314,Bird6314,24,Parrot,Yellow,Quarantine,True
AUTO6315,Bird6315,8,Eagle,Blue,Quarantine,True
AUTO6316,Bird6316,4,Finch,White,In Aviary,False
AUTO6317,Bird6317,18,Cockatiel,Black,In Aviary,False
AUTO6318,Bird6318,3,Owl,Red,In Aviary,False
AUTO6319,Bird6319,16,Owl,Green,Quarantine,True
AUTO6320,Bird6320,15,Owl,Green,Sold,False
AUTO6321,Bird6321,18,Cockatiel,Black,Sold,True
AUTO6322,Bird6322,19,Finch,Red,Sold,True
AUTO6323,Bird6323,18,Owl,Black,In Aviary,True
AUTO6324,Bird6324,6,Parrot,White,Sold,False
AUTO6325,Bird6325,13,Parrot,Green,Sold,True
AUTO6326,Bird6326,20,Finch,Yellow,Quarantine,True
AUTO6327,Bird6327,7,Eagle,Green,Quarantine,False
AUTO6328,Bird6328,2,Owl,White,In Aviary,False
AUTO6329,Bird6329,8,Eagle,Yellow,Quarantine,True
AUTO6330,Bird6330,8,Cockatiel,Blue,Sold,False
AUTO6331,Bird6331,20,Owl,Blue,In Aviary,False
AUTO6332,Bird6332,12,Cockatiel,Black,Sold,True
AUTO6333,Bird6333,21,Finch,Blue,In Aviary,True
AUTO6334,Bird6334,2,Eagle,White,Sold,True
AUTO6335,Bird6335,3,Owl,Green,In Aviary,True
AUTO6336,Bird6336,15,Parrot,Blue,Quarantine,False
AUTO6337,Bird6337,10,Owl,Green,Quarantine,True
AUTO6338,Bird6338,16,Finch,Black,Sold,True
AUTO6339,Bird6339,11,Cockatiel,Yellow,Sold,False
AUTO6340,Bird6340,12,Parrot,White,Sold,True
AUTO6341,Bird6341,3,Finch,Yellow,In Aviary,False
AUTO6342,Bird6342,20,Finch,Blue,In Aviary,True
AUTO6343,Bird6343,6,Finch,Red,Quarantine,True
AUTO6344,Bird6344,15,Parrot,Yellow,In Aviary,False
AUTO6345,Bird6345,22,Owl,Black,In Aviary,True
AUTO6346,Bird6346,11,Parrot,Blue,Sold,True
AUTO6347,Bird6347,20,Eagle,Yellow,In Aviary,False
AUTO6348,Bird6348,7,Parrot,Blue,In Aviary,True
AUTO6349,Bird6349,1,Cockatiel,Yellow,Quarantine,True
AUTO6350,Bird6350,19,Parrot,Yellow,Quarantine,False
AUTO6351,Bird6351,16,Finch,Red,In Aviary,False
AUTO6352,Bird6352,18,Parrot,White,Sold,True
AUTO6353,Bird6353,22,Parrot,Black,Quarantine,True
AUTO6354,Bird6354,2,Owl,White,Quarantine,True
AUTO6355,Bird6355,22,Cockatiel,Yellow,In Aviary,True
AUTO6356,Bird6356,19,Parrot,Green,Sold,False
AUTO6357,Bird6357,7,Owl,Blue,Sold,True
AUTO6358,Bird6358,24,Parrot,Yellow,Quarantine,False
AUTO6359,Bird6359,6,Owl,Green,Quarantine,False
AUTO6360,Bird6360,5,Eagle,Yellow,Sold,True
AUTO6361,Bird6361,19,Parrot,White,Quarantine,True
AUTO6362,Bird6362,15,Eagle,Blue,Sold,True
AUTO6363,Bird6363,17,Cockatiel,Green,In Aviary,False
AUTO6364,Bird6364,3,Eagle,White,Sold,True
AUTO6365,Bird6365,18,Eagle,Blue,In Aviary,True
AUTO6366,Bird6366,23,Cockatiel,Black,Sold,True
AUTO6367,Bird6367,8,Parrot,Red,In Aviary,False
AUTO6368,Bird6368,20,Parrot,Red,In Aviary,False
AUTO6369,Bird6369,9,Eagle,Red,Sold,False
AUTO6370,Bird6370,3,Cockatiel,Green,In Aviary,True
AUTO6371,Bird6371,18,Owl,White,In Aviary,False
AUTO6372,Bird6372,17,Owl,Green,In Aviary,True
AUTO6373,Bird6373,21,Eagle,Green,In Aviary,True
AUTO6374,Bird6374,5,Parrot,Red,In Aviary,True
AUTO6375,Bird6375,9,Owl,Blue,In Aviary,True
AUTO6376,Bird6376,14,Eagle,Red,Sold,False
AUTO6377,Bird6377,12,Owl,White,Sold,True
AUTO6378,Bird6378,15,Cockatiel,Black,In Aviary,False
AUTO6379,Bird6379,8,Finch,Blue,Sold,False
AUTO6380,Bird6380,12,Parrot,Blue,In Aviary,False
AUTO6381,Bird6381,6,Finch,Blue,Quarantine,True
AUTO6382,Bird6382,24,Eagle,Green,Sold,True
AUTO6383,Bird6383,23,Finch,Green,In Aviary,True
AUTO6384,Bird6384,6,Cockatiel,Yellow,Quarantine,True
AUTO6385,Bird6385,22,Owl,Blue,Quarantine,True
AUTO6386,Bird6386,20,Parrot,White,Sold,False
AUTO6387,Bird6387,6,Parrot,Black,Quarantine,True
AUTO6388,Bird6388,21,Cockatiel,White,Sold,True
AUTO6389,Bird6389,7,Owl,Red,Quarantine,True
AUTO6390,Bird6390,15,Parrot,White,In Aviary,False
AUTO6391,Bird6391,10,Parrot,White,Quarantine,False
AUTO6392,Bird6392,2,Cockatiel,Red,Sold,False
AUTO6393,Bird6393,20,Finch,Black,In Aviary,True
AUTO6394,Bird6394,6,Cockatiel,Yellow,In Aviary,False
AUTO6395,Bird6395,18,Finch,Red,In Aviary,False
AUTO6396,Bird6396,14,Cockatiel,Black,Sold,True
AUTO6397,Bird6397,12,Finch,Black,Sold,False
AUTO6398,Bird6398,7,Finch,Green,Quarantine,True
AUTO6399,Bird6399,14,Eagle,White,Sold,True
AUTO6400,Bird6400,1,Eagle,Green,Sold,True
AUTO6401,Bird6401,12,Finch,Red,Sold,True
AUTO6402,Bird6402,10,Cockatiel,Red,Sold,True
AUTO6403,Bird6403,8,Parrot,White,Quarantine,False
AUTO6404,Bird6404,10,Finch,Blue,Sold,False
AUTO6405,Bird6405,12,Cockatiel,Blue,Quarantine,False
AUTO6406,Bird6406,24,Cockatiel,Black,Quarantine,True
AUTO6407,Bird6407,9,Parrot,Yellow,Quarantine,True
AUTO6408,Bird6408,21,Owl,Yellow,In Aviary,False
AUTO6409,Bird6409,12,Owl,White,In Aviary,True
AUTO6410,Bird6410,1,Cockatiel,Black,Sold,True
AUTO6411,Bird6411,13,Parrot,Yellow,In Aviary,False
AUTO6412,Bird6412,3,Parrot,Black,Quarantine,True
AUTO6413,Bird6413,23,Parrot,White,Quarantine,False
AUTO6414,Bird6414,3,Parrot,Black,Sold,True
AUTO6415,Bird6415,22,Finch,Black,In Aviary,True
AUTO6416,Bird6416,13,Eagle,Red,Quarantine,False
AUTO6417,Bird6417,17,Owl,Yellow,Sold,True
AUTO6418,Bird6418,5,Finch,Green,Quarantine,True
AUTO6419,Bird6419,8,Finch,Blue,Sold,False
AUTO6420,Bird6420,23,Cockatiel,Green,Quarantine,False
AUTO6421,Bird6421,21,Eagle,Black,Sold,True
AUTO6422,Bird6422,10,Parrot,Red,In Aviary,False
AUTO6423,Bird6423,12,Owl,Yellow,In Aviary,True
AUTO6424,Bird6424,21,Owl,Yellow,Sold,False
AUTO6425,Bird6425,4,Cockatiel,White,Quarantine,True
AUTO6426,Bird6426,21,Finch,Yellow,Quarantine,False
AUTO6427,Bird6427,11,Owl,Red,Quarantine,True
AUTO6428,Bird6428,18,Owl,White,In Aviary,True
AUTO6429,Bird6429,5,Parrot,Green,Quarantine,False
AUTO6430,Bird6430,5,Owl,Black,In Aviary,True
AUTO6431,Bird6431,4,Owl,Blue,In Aviary,True
AUTO6432,Bird6432,5,Parrot,Black,Quarantine,True
AUTO6433,Bird6433,15,Cockatiel,Black,In Aviary,True
AUTO6434,Bird6434,3,Parrot,White,Quarantine,False
AUTO6435,Bird6435,6,Parrot,Green,Quarantine,True
AUTO6436,Bird6436,23,Parrot,Red,Sold,True
AUTO6437,Bird6437,20,Parrot,Blue,Quarantine,True
AUTO6438,Bird6438,21,Eagle,Blue,In Aviary,True
AUTO6439,Bird6439,10,Owl,Blue,Quarantine,False
AUTO6440,Bird6440,15,Cockatiel,Black,In Aviary,True
AUTO6441,Bird6441,9,Cockatiel,Green,Quarantine,True
AUTO6442,Bird6442,15,Owl,Black,Sold,True
AUTO6443,Bird6443,11,Parrot,Yellow,In Aviary,False
AUTO6444,Bird6444,7,Parrot,Black,Sold,True
AUTO6445,Bird6445,8,Parrot,Yellow,Sold,True
AUTO6446,Bird6446,24,Parrot,Yellow,Sold,False
AUTO6447,Bird6447,10,Owl,White,Sold,False
AUTO6448,Bird6448,8,Eagle,Blue,Sold,True
